right_echo_point
0.0066847415,0.0067597595,0.0069753113,0.007265381,0.0078405188,0.0141130267
left_echo_point
0.0066812406,0.0067562587,0.0069718105,0.0071868622,0.0072618802,0.0078665251,0.0140885208
distance

angle

emit_points
"(4483, 2975)"
echo_points
"(8175, 2954)","(8216, 2953)","(8335, 2953)","(8496, 2952)","(8295, 5047)","(11758, 188)"
echo_points_power
102.88912268603215,152.34242817604465,1752.66489076939,112.10353955063593,161.43522300800646,193.13022675932478
echo_points_time_r_l
"[0.0066847415, 0.0066812406]","[0.0067597595, 0.0067562587]","[0.0069753113, 0.0069718105]","[0.007265381, 0.0072618802]","[0.0078405188, 0.0078665251]","[0.0141130267, 0.0140885208]"
echo_points_power_r_l
"[50.6282050317017, 52.26091765433046]","[74.21259583913033, 78.12983233691432]","[856.6765234915425, 895.9883672778475]","[54.166946398182375, 57.93659315245355]","[85.60845504939688, 75.82676795860958]","[95.3028588367169, 97.82736792260788]"
