right_echo_point
0.00842766,0.0094083957,0.0145406295
left_echo_point
0.0084191579,0.0094269002,0.0145236254
distance

angle

emit_points
"(3692, 2633)"
echo_points
"(8345, 2706)","(8333, 4984)","(11654, 1603)"
echo_points_power
249.0570487846357,184.17879438550773,89.54894251869891
echo_points_time_r_l
"[0.00842766, 0.0084191579]","[0.0094083957, 0.0094269002]","[0.0145406295, 0.0145236254]"
echo_points_power_r_l
"[133.62393189849237, 115.43311688614331]","[92.58727218501011, 91.59152220049762]","[43.50111405492588, 46.04782846377304]"
