right_echo_point
0.0031717389,0.0033866905,0.003597643,0.0113173546
left_echo_point
0.0032172287,0.0034321803,0.0036401334,0.011331358
distance

angle

emit_points
"(6433, 3442)"
echo_points
"(8198, 3471)","(8316, 3473)","(8429, 3330)","(11584, -109)"
echo_points_power
97.36773562269173,1167.713976095628,138.46554359822187,105.61295450038085
echo_points_time_r_l
"[0.0031717389, 0.0032172287]","[0.0033866905, 0.0034321803]","[0.003597643, 0.0036401334]","[0.0113173546, 0.011331358]"
echo_points_power_r_l
"[48.7848894570558, 48.58284616563592]","[581.2424836078029, 586.4714924878249]","[71.16656001796349, 67.29898358025838]","[51.77861789592672, 53.83433660445414]"
