right_echo_point
0.0056494926,0.0117494585
left_echo_point
0.0056424909,0.011734955
distance

angle

emit_points
"(5217, 2575)"
echo_points
"(8331, 2756)","(11689, 2132)"
echo_points_power
194.33470793109652,106.24136233552736
echo_points_time_r_l
"[0.0056494926, 0.0056424909]","[0.0117494585, 0.011734955]"
echo_points_power_r_l
"[104.10827800659223, 90.22642992450429]","[50.476619822999865, 55.764742512527484]"
