right_echo_point
0.0048488001,0.0109227598,0.0117829666,0.0170046482
left_echo_point
0.0048593027,0.0109397639,0.0118184751,0.0170231182
distance

angle

emit_points
"(2325, 2483)"
echo_points
"(4997, 2251)","(8363, 2627)","(8409, 4825)","(11714, 2947)"
echo_points_power
156.65274529307592,128.83747308248792,157.3008492215091,172.83261700614617
echo_points_time_r_l
"[0.0048488001, 0.0048593027]","[0.0109227598, 0.0109397639]","[0.0117829666, 0.0118184751]","[0.0170046482, 0.0170231182]"
echo_points_power_r_l
"[73.78858428492356, 82.86416100815237]","[68.35891865086563, 60.47855443162228]","[79.81178428081935, 77.48906494068974]","[70.48823257871956, 102.34438442742662]"
