right_echo_point
0.0073759076,0.0083636446,0.0143560851
left_echo_point
0.0073599038,0.0083756475,0.0143200764
distance

angle

emit_points
"(4267, 2775)"
echo_points
"(8338, 2748)","(8406, 4837)","(11630, -147)"
echo_points_power
594.2017246091999,167.8048394662177,170.56680866693802
echo_points_time_r_l
"[0.0073759076, 0.0073599038]","[0.0083636446, 0.0083756475]","[0.0143560851, 0.0143200764]"
echo_points_power_r_l
"[331.0873339435321, 263.1143906656678]","[85.29239428470932, 82.51244518150835]","[84.53406635859994, 86.03274230833807]"
