right_echo_point
0.0066352296,0.0077745034,0.0136249093
left_echo_point
0.0066127242,0.0077825054,0.0135823991
distance

angle

emit_points
"(4675, 2717)"
echo_points
"(8334, 2787)","(8374, 4906)","(11653, -74)"
echo_points_power
345.6086953088129,144.81997023724227,104.10736031764282
echo_points_time_r_l
"[0.0066352296, 0.0066127242]","[0.0077745034, 0.0077825054]","[0.0136249093, 0.0135823991]"
echo_points_power_r_l
"[190.57272527105374, 155.03597003775917]","[74.26787079478162, 70.55209944246066]","[52.09261728762312, 52.01474303001969]"
