right_echo_point
0.0056965039,0.011763962,0.0125456499,0.0178507734
left_echo_point
0.005688502,0.0117649622,0.0125651546,0.017849775
distance

angle

emit_points
"(1867, 2517)"
echo_points
"(4991, 2154)","(8363, 2738)","(8391, 4874)","(11729, 2526)"
echo_points_power
140.64779431931038,157.0603413125679,234.62494304351685,164.494972873037
echo_points_time_r_l
"[0.0056965039, 0.005688502]","[0.011763962, 0.0117649622]","[0.0125456499, 0.0125651546]","[0.0178507734, 0.017849775]"
echo_points_power_r_l
"[66.08789351723905, 74.55990080207133]","[81.69844528410087, 75.36189602846706]","[117.52347210598586, 117.10147093753099]","[68.0022422171756, 96.49273065586141]"
