right_echo_point
0.005542967,0.0116164265,0.0124301221,0.0177050103
left_echo_point
0.0055579706,0.0116394321,0.0124691315,0.0177249778
distance

angle

emit_points
"(1942, 2483)"
echo_points
"(4994, 2184)","(8361, 2754)","(8394, 4867)","(11729, 2368)"
echo_points_power
156.11082200349858,124.28422060204831,174.64195566837,201.0583242890595
echo_points_time_r_l
"[0.005542967, 0.0055579706]","[0.0116164265, 0.0116394321]","[0.0124301221, 0.0124691315]","[0.0177050103, 0.0177249778]"
echo_points_power_r_l
"[73.56731405950893, 82.54350794398964]","[62.28768751685981, 61.996533085188496]","[89.52250454434545, 85.11945112402455]","[90.9687827488271, 110.08954154023239]"
