right_echo_point
0.005422438,0.0115003986,0.0123240966,0.0175837073
left_echo_point
0.0054359413,0.0115189031,0.0123621058,0.0176021773
distance

angle

emit_points
"(2008, 2475)"
echo_points
"(4995, 2210)","(8367, 2459)","(8372, 4924)","(11728, 2446)"
echo_points_power
160.46359061986118,118.94153749236042,170.39968407388315,205.99635873793804
echo_points_time_r_l
"[0.005422438, 0.0054359413]","[0.0115003986, 0.0115189031]","[0.0123240966, 0.0123621058]","[0.0175837073, 0.0176021773]"
echo_points_power_r_l
"[75.58030142423831, 84.88328919562285]","[64.77634167775103, 54.16519581460939]","[87.6264155517838, 82.77326852209936]","[91.8947541723343, 114.10160456560374]"
