right_echo_point
0.0046742582,0.0107382154,0.011597422,0.0168214459
left_echo_point
0.0046802596,0.0107527189,0.0116304299,0.0168369208
distance

angle

emit_points
"(2425, 2508)"
echo_points
"(4988, 2180)","(8361, 2602)","(8448, 4721)","(11718, 2810)"
echo_points_power
144.30880781027827,132.7021172104477,156.4017059848943,121.98472885911914
echo_points_time_r_l
"[0.0046742582, 0.0046802596]","[0.0107382154, 0.0107527189]","[0.011597422, 0.0116304299]","[0.0168214459, 0.0168369208]"
echo_points_power_r_l
"[68.30956561036278, 75.99924219991547]","[68.95322343614855, 63.74889377429916]","[78.63883025984788, 77.76287572504643]","[49.48857168618975, 72.49615717292939]"
