right_echo_point
0.0098635051,0.0106361909
left_echo_point
0.0098404996,0.0105926804
distance

angle

emit_points
"(6242, 2217)"
echo_points
"(11685, 2272)","(11634, -88)"
echo_points_power
444.987272910877,122.2495688572848
echo_points_time_r_l
"[0.0098635051, 0.0098404996]","[0.0106361909, 0.0105926804]"
echo_points_power_r_l
"[199.07641921384965, 245.91085369702733]","[58.097144482197486, 64.15242437508732]"
