right_echo_point
0.0076524741,0.0078685256,0.008631709
left_echo_point
0.0076624765,0.0078780279,0.0080930796,0.008619206
distance

angle

emit_points
"(7325, 1975)"
echo_points
"(11554, 1867)","(11673, 1828)","(11713, 116)"
echo_points_power
121.23784780289591,1387.414381947744,237.72796596744482
echo_points_time_r_l
"[0.0076524741, 0.0076624765]","[0.0078685256, 0.0078780279]","[0.008631709, 0.008619206]"
echo_points_power_r_l
"[63.908512059949544, 57.32933574294637]","[738.2333955881921, 649.1809863595519]","[111.4425520112531, 126.28541395619172]"
