right_echo_point
0.0038120947,0.0098219952,0.0106726997
left_echo_point
0.003806096,0.0098279966,0.0107002063,0.0159308929
distance

angle

emit_points
"(2925, 2633)"
echo_points
"(4993, 2242)","(8353, 2700)","(8395, 4857)"
echo_points_power
98.20847426918928,251.31305182685907,198.98585789147498
echo_points_time_r_l
"[0.0038120947, 0.003806096]","[0.0098219952, 0.0098279966]","[0.0106726997, 0.0107002063]"
echo_points_power_r_l
"[47.124073284951, 51.08440098423827]","[132.55400185062012, 118.75904997623894]","[102.88060859986108, 96.1052492916139]"
