right_echo_point
0.0025468797,0.0026213629,0.0028368144,0.0030522658,0.003127249
left_echo_point
0.0025393814,0.0026143645,0.0028293161,0.0030447675,0.0031192508
distance

angle

emit_points
"(10250, 2067)"
echo_points
"(11655, 2039)","(11696, 2050)","(11815, 2035)","(11934, 2034)","(11975, 2018)"
echo_points_power
149.11990741629018,216.5404514574119,2530.5418618592375,215.40155581414365,152.93816472761625
echo_points_time_r_l
"[0.0025468797, 0.0025393814]","[0.0026213629, 0.0026143645]","[0.0028368144, 0.0028293161]","[0.0030522658, 0.0030447675]","[0.003127249, 0.0031192508]"
echo_points_power_r_l
"[82.34388059412468, 66.77602682216548]","[119.73067765724868, 96.80977380016323]","[1401.9717629241636, 1128.570098935074]","[118.66855597587494, 96.73299983826873]","[84.19392779079489, 68.74423693682138]"
