right_echo_point
0.0060535898,0.0062691416,0.0064851935,0.0071058427
left_echo_point
0.006063092,0.0062786439,0.0070893387
distance

angle

emit_points
"(8200, 1858)"
echo_points
"(11545, 1745)","(11664, 1741)","(11698, 85)"
echo_points_power
130.8592602984047,1504.8297539085002,191.55493667165905
echo_points_time_r_l
"[0.0060535898, 0.006063092]","[0.0062691416, 0.0062786439]","[0.0071058427, 0.0070893387]"
echo_points_power_r_l
"[65.61564748892661, 65.2436128094781]","[768.5921194810145, 736.2376344274858]","[99.21428989071097, 92.34064678094809]"
