right_echo_point
0.0036651278,0.003739611,0.0039550853,0.0041706371,0.004245155,0.0113403602
left_echo_point
0.0037021195,0.0037766027,0.0039915941,0.0042071459,0.0042821639,0.011352363
distance

angle

emit_points
"(6125, 2933)"
echo_points
"(8160, 2962)","(6642, 943)","(8201, 2963)","(8320, 2942)","(8439, 2943)","(6688, 667)","(8480, 2968)","(11782, 231)"
echo_points_power
108.23765289226701,130.4305385728492,157.24350822203633,1837.7889466421047,155.22140302607815,133.31457857306475,108.39658783783725,166.92097295633036
echo_points_time_r_l
"[0.0036651278, 0.0037021195]","[0.003739611, 0.0037021195]","[0.003739611, 0.0037766027]","[0.0039550853, 0.0039915941]","[0.0041706371, 0.0042071459]","[0.004245155, 0.0042071459]","[0.004245155, 0.0042821639]","[0.0113403602, 0.011352363]"
echo_points_power_r_l
"[52.00958599142688, 56.228066900840126]","[74.20247167200907, 56.228066900840126]","[74.20247167200907, 83.04103655002724]","[891.0017739910589, 946.7871726510458]","[75.0709947804053, 80.15040824567285]","[53.1641703273919, 80.15040824567285]","[53.1641703273919, 55.23241751044534]","[80.68330816956002, 86.23766478677034]"
