right_echo_point
0.0011315072,0.0072113681,0.0085576912
left_echo_point
0.0011735075,0.007231873,0.0085516898
distance

angle

emit_points
"(7700, 2592)"
echo_points
"(8308, 2779)","(11659, 2097)","(11677, 38)"
echo_points_power
99.32940891983729,100.58624150575852,120.86827608779515
echo_points_time_r_l
"[0.0011315072, 0.0011735075]","[0.0072113681, 0.007231873]","[0.0085576912, 0.0085516898]"
echo_points_power_r_l
"[53.16487230301864, 46.16453661681865]","[49.088714870080715, 51.497526635677815]","[59.006207611046975, 61.86206847674818]"
