right_echo_point
0.0032972107,0.0107967295
left_echo_point
0.0031222501,0.0033372017,0.003553153,0.0108067319
distance

angle

emit_points
"(6483, 2967)"
echo_points
"(8315, 3016)","(11627, -58)"
echo_points_power
1097.4348762756458,135.09140428594856
echo_points_time_r_l
"[0.0032972107, 0.0033372017]","[0.0107967295, 0.0108067319]"
echo_points_power_r_l
"[520.0928678034786, 577.3420084721673]","[66.39243379752236, 68.69897048842621]"
