right_echo_point
0.0012535081,0.0013390088,0.0070303245,0.0139484871
left_echo_point
0.0012525081,0.0013550089,0.007073835,0.0139744934
distance

angle

emit_points
"(4442, 2650)"
echo_points
"(4924, 2153)","(5088, 2282)","(8337, 2728)","(11715, 80)"
echo_points_power
99.18621617395297,97.11945469438308,137.84326938370612,214.2479570148522
echo_points_time_r_l
"[0.0012535081, 0.0012525081]","[0.0013390088, 0.0013550089]","[0.0070303245, 0.007073835]","[0.0139484871, 0.0139744934]"
echo_points_power_r_l
"[54.115502300449855, 45.07071387350311]","[52.34440845326522, 44.775046241117856]","[73.40354496425304, 64.43972441945307]","[105.36756630229544, 108.88039071255676]"
