right_echo_point
0.0026063663
left_echo_point
0.0023889153,0.0026038669,0.0028193183
distance

angle

emit_points
"(10375, 2200)"
echo_points
"(11814, 2165)"
echo_points_power
1304.0297261306598
echo_points_time_r_l
"[0.0026063663, 0.0026038669]"
echo_points_power_r_l
"[521.7085261105293, 782.3212000201305]"
