right_echo_point
0.0027028446,0.002918296,0.0031347473,0.0104766525
left_echo_point
0.0027393363,0.002953788,0.0031697394,0.0104836542
distance

angle

emit_points
"(6692, 2975)"
echo_points
"(8194, 2928)","(8312, 2891)","(8430, 2867)","(11584, -122)"
echo_points_power
101.36548493307347,1193.1547519811775,97.76357211459917,125.820781166342
echo_points_time_r_l
"[0.0027028446, 0.0027393363]","[0.002918296, 0.002953788]","[0.0031347473, 0.0031697394]","[0.0104766525, 0.0104836542]"
echo_points_power_r_l
"[53.668778789436374, 47.6967061436371]","[636.591286989364, 556.5634649918134]","[51.55558870116225, 46.20798341343692]","[63.96266646424477, 61.85811470209723]"
