right_echo_point
0.0061081029,0.0063236547,0.0065397066,0.0071948641
left_echo_point
0.0061326087,0.0063481606,0.0071908631
distance

angle

emit_points
"(8167, 1908)"
echo_points
"(11548, 1965)","(11667, 1967)","(11714, 116)"
echo_points_power
111.21149068149538,1304.7757668940098,194.15888124453403
echo_points_time_r_l
"[0.0061081029, 0.0061326087]","[0.0063236547, 0.0063481606]","[0.0071948641, 0.0071908631]"
echo_points_power_r_l
"[53.85478356760744, 57.35670711388793]","[634.7101958019676, 670.0655710920421]","[99.61375095579176, 94.54513028874227]"
