right_echo_point
0.003513162,0.0037281136,0.0039435825,0.0111573162
left_echo_point
0.0034706716,0.0035456547,0.0037606063,0.0039760903,0.0040511084,0.0111618172
distance

angle

emit_points
"(6250, 2950)"
echo_points
"(6724, 1080)","(8199, 3004)","(8318, 3007)","(8437, 3011)","(11757, 178)"
echo_points_power
123.47670555444796,148.68091596254357,1741.272923857344,146.84575690455495,159.02428775795218
echo_points_time_r_l
"[0.003513162, 0.0034706716]","[0.003513162, 0.0035456547]","[0.0037281136, 0.0037606063]","[0.0039435825, 0.0039760903]","[0.0111573162, 0.0111618172]"
echo_points_power_r_l
"[67.83822997057803, 55.638475583869926]","[67.83822997057803, 80.84268599196555]","[793.2481966992318, 948.0247271581122]","[66.75010309251053, 80.09565381204443]","[77.61132368352439, 81.41296407442779]"
