right_echo_point
0.0038930764,0.0041086222,0.0043191728,0.0043956912
left_echo_point
0.0038985752,0.0041141235,0.0043261745,0.0044026929
distance

angle

emit_points
"(9550, 1492)"
echo_points
"(11702, 1463)","(11821, 1461)","(11938, 1520)","(11980, 1520)"
echo_points_power
172.15211952363757,2025.3280423675374,220.18794263850435,129.17741386326458
echo_points_time_r_l
"[0.0038930764, 0.0038985752]","[0.0041086222, 0.0041141235]","[0.0043191728, 0.0043261745]","[0.0043956912, 0.0044026929]"
echo_points_power_r_l
"[85.807744996198, 86.34437452743956]","[1012.0807522278627, 1013.2472901396745]","[105.88675548586836, 114.30118715263599]","[63.02597295850823, 66.15144090475636]"
