right_echo_point
0.0010210064,0.0061216061,0.013165799
left_echo_point
0.000966006,0.0061481125,0.0131687997
distance

angle

emit_points
"(4942, 2742)"
echo_points
"(4925, 2194)","(8332, 2745)","(11631, -118)"
echo_points_power
356.8028342914884,398.47235983333405,230.24622143263187
echo_points_time_r_l
"[0.0010210064, 0.000966006]","[0.0061216061, 0.0061481125]","[0.013165799, 0.0131687997]"
echo_points_power_r_l
"[244.77527694765655, 112.02755734383186]","[221.07591688270682, 177.39644295062726]","[113.58371496043884, 116.66250647219303]"
