right_echo_point
0.0021719642,0.0081861019,0.0142820673
left_echo_point
0.0021834616,0.0082216104,0.0143020721
distance

angle

emit_points
"(3817, 2525)"
echo_points
"(4984, 2233)","(8265, 3395)","(11675, 1749)"
echo_points_power
128.93207387914833,122.94640958432959,102.13603489539796
echo_points_time_r_l
"[0.0021719642, 0.0021834616]","[0.0081861019, 0.0082216104]","[0.0142820673, 0.0143020721]"
echo_points_power_r_l
"[61.25330502366729, 67.67876885548104]","[63.182466012694384, 59.7639435716352]","[48.54829800409149, 53.587736891306456]"
