right_echo_point
0.0035116624,0.009534426,0.0104456451,0.0156343747
left_echo_point
0.0035061636,0.0095414277,0.0104746521,0.0156433601
distance

angle

emit_points
"(3083, 2583)"
echo_points
"(4990, 2238)","(8350, 2736)","(8373, 4910)","(11707, 3120)"
echo_points_power
111.90645161176008,196.23045687141078,182.89434943016303,122.19341171869355
echo_points_time_r_l
"[0.0035116624, 0.0035061636]","[0.009534426, 0.0095414277]","[0.0104456451, 0.0104746521]","[0.0156343747, 0.0156433601]"
echo_points_power_r_l
"[53.42593888856295, 58.480512723197116]","[107.56579158483362, 88.66466528657716]","[93.84831853681162, 89.04603089335141]","[54.00917189998529, 68.18423981870826]"
