right_echo_point
0.0066402308,0.0068552825,0.0070743351,0.0072343736,0.0073874104
left_echo_point
0.0068812887,0.0073874104
distance

angle

emit_points
"(7875, 1525)"
echo_points
"(11670, 1561)","(11574, -200)"
echo_points_power
1202.1843080891474,321.77036622244674
echo_points_time_r_l
"[0.0068552825, 0.0068812887]","[0.0073874104, 0.0073874104]"
echo_points_power_r_l
"[599.6351000775479, 602.5492080115995]","[157.73753774965414, 164.0328284727926]"
