right_echo_point
0.0074514258,0.0076669776,0.0081660971
left_echo_point
0.00746893,0.0076849819,0.0078970324,0.0079680495,0.0081670973
distance

angle

emit_points
"(7433, 1567)"
echo_points
"(11554, 1486)","(11674, 1520)","(11746, 244)"
echo_points_power
120.8184619815095,1371.1061152515758,345.67870820201364
echo_points_time_r_l
"[0.0074514258, 0.00746893]","[0.0076669776, 0.0076849819]","[0.0081660971, 0.0081670973]"
echo_points_power_r_l
"[59.77403382145807, 61.04442816005144]","[694.547994819975, 676.5581204316009]","[183.03025765963903, 162.6484505423746]"
