right_echo_point
0.0067022457,0.0069182976,0.0072053666,0.0076404712,0.0141950464
left_echo_point
0.0066862418,0.0069012935,0.0071173455,0.0076484731,0.0141590377
distance

angle

emit_points
"(4517, 3167)"
echo_points
"(8215, 3207)","(8335, 3142)","(8386, 4859)","(11847, 405)"
echo_points_power
123.97866368844967,1417.2192860687876,236.0678867730418,130.78122850570674
echo_points_time_r_l
"[0.0067022457, 0.0066862418]","[0.0069182976, 0.0069012935]","[0.0076404712, 0.0076484731]","[0.0141950464, 0.0141590377]"
echo_points_power_r_l
"[62.38195189709553, 61.59671179135413]","[710.2908023936595, 706.9284836751281]","[132.51907561552656, 103.54881115751525]","[64.56206222233274, 66.21916628337398]"
