right_echo_point
0.0045217215,0.0106146857
left_echo_point
0.0045017167,0.0105886795,0.0114943972
distance

angle

emit_points
"(5842, 2550)"
echo_points
"(8318, 2838)","(11699, 2597)"
echo_points_power
154.76831047227964,95.87225781503514
echo_points_time_r_l
"[0.0045217215, 0.0045017167]","[0.0106146857, 0.0105886795]"
echo_points_power_r_l
"[82.3106664083261, 72.45764406395354]","[47.592041900082656, 48.28021591495249]"
