right_echo_point
0.0050128396,0.0121585568
left_echo_point
0.005006338,0.0121270493
distance

angle

emit_points
"(5558, 2758)"
echo_points
"(8326, 2798)","(11663, -23)"
echo_points_power
640.5502303093587,177.53467526398157
echo_points_time_r_l
"[0.0050128396, 0.005006338]","[0.0121585568, 0.0121270493]"
echo_points_power_r_l
"[364.07945315780904, 276.4707771515496]","[86.3147234091226, 91.21995185485895]"
