right_echo_point
0.0099790329,0.0107857268
left_echo_point
0.0099740317,0.0107597206
distance

angle

emit_points
"(6175, 2283)"
echo_points
"(11686, 2210)","(11712, 98)"
echo_points_power
377.146607449337,221.6167192120342
echo_points_time_r_l
"[0.0099790329, 0.0099740317]","[0.0107857268, 0.0107597206]"
echo_points_power_r_l
"[171.78126980925148, 205.3653376400855]","[109.52917986727829, 112.08753934475592]"
