right_echo_point
0.0021509689,0.0056559942,0.0058720461,0.0060855974,0.0065467083
left_echo_point
0.0022084559,0.0056694974,0.0058850492,0.0061006011,0.0061741187,0.0065337052
distance

angle

emit_points
"(8417, 1608)"
echo_points
"(9013, 2655)","(11545, 1659)","(11664, 1633)","(11781, 1749)","(11706, 113)"
echo_points_power
266.83315770831575,136.1045580309559,1579.6794470857403,136.70177299717074,238.4876342880852
echo_points_time_r_l
"[0.0021509689, 0.0022084559]","[0.0056559942, 0.0056694974]","[0.0058720461, 0.0058850492]","[0.0060855974, 0.0061006011]","[0.0065467083, 0.0065337052]"
echo_points_power_r_l
"[129.0883868172276, 137.74477089108814]","[66.29992099072099, 69.8046370402349]","[782.2105311426512, 797.4689159430892]","[66.05476238750501, 70.64701060966574]","[116.69822143368653, 121.78941285439866]"
