right_echo_point
0.0037091179,0.0096999658,0.0105396677,0.015820073
left_echo_point
0.0036946211,0.0097004659,0.010561673,0.0158085916
distance

angle

emit_points
"(2992, 2667)"
echo_points
"(4985, 2211)","(8349, 2805)","(8382, 4887)","(11598, 1154)"
echo_points_power
89.86225095961152,286.05898609644,198.39456216019457,90.67463696209094
echo_points_time_r_l
"[0.0037091179, 0.0036946211]","[0.0096999658, 0.0097004659]","[0.0105396677, 0.010561673]","[0.015820073, 0.0158085916]"
echo_points_power_r_l
"[43.23368696988452, 46.62856398972699]","[156.50568908115113, 129.55329701528885]","[102.95538340084953, 95.43917875934504]","[45.80566140232107, 44.86897555976988]"
