right_echo_point
0.0080880783,0.0083036302,0.0085916994,0.0090358062,0.0153533248
left_echo_point
0.0080765756,0.0082926275,0.0085796965,0.0090493094,0.0153253181
distance

angle

emit_points
"(3758, 2983)"
echo_points
"(8224, 2984)","(8343, 3023)","(8502, 2943)","(8324, 5010)","(11877, 553)"
echo_points_power
133.11965810879133,1513.924658485484,100.86590944950468,254.75351070670717,171.17153324323897
echo_points_time_r_l
"[0.0080880783, 0.0080765756]","[0.0083036302, 0.0082926275]","[0.0085916994, 0.0085796965]","[0.0090358062, 0.0090493094]","[0.0153533248, 0.0153253181]"
echo_points_power_r_l
"[66.68723268627863, 66.43242542251271]","[752.5833590653235, 761.3412994201606]","[50.549787243252844, 50.31612220625184]","[135.1640116917347, 119.5894990149725]","[80.97111209312321, 90.20042115011576]"
