right_echo_point
0.0067377542,0.0127817066,0.0134443659
left_echo_point
0.0067222505,0.0127737047,0.0134548685
distance

angle

emit_points
"(1308, 2633)"
echo_points
"(4999, 2186)","(8367, 2680)","(8374, 4933)"
echo_points_power
90.85787432142591,217.1914287338276,290.237576318147
echo_points_time_r_l
"[0.0067377542, 0.0067222505]","[0.0127817066, 0.0127737047]","[0.0134443659, 0.0134548685]"
echo_points_power_r_l
"[43.657082630244574, 47.20079169118134]","[117.07472465947966, 100.11670407434792]","[146.75322825164307, 143.4843480665039]"
