right_echo_point
0.0074594277,0.0076764799,0.0078200139,0.0079665491,0.0080455681,0.0156523455
left_echo_point
0.0074809329,0.0076974849,0.0078525217,0.0080640726,0.0156423617
distance

angle

emit_points
"(4092, 4150)"
echo_points
"(8219, 4213)","(8339, 4178)","(8317, 5095)","(8539, 3984)","(11614, -111)"
echo_points_power
127.79639140699074,1396.4527557327774,615.7247365343508,123.24200022966399,121.03329693786209
echo_points_time_r_l
"[0.0074594277, 0.0074809329]","[0.0076764799, 0.0076974849]","[0.0078200139, 0.0078525217]","[0.0080455681, 0.0080640726]","[0.0156523455, 0.0156423617]"
echo_points_power_r_l
"[71.1686448439164, 56.62774656307434]","[708.823553383286, 687.6292023494914]","[367.4367558635736, 248.28798067077713]","[64.65232618957752, 58.589674040086464]","[61.08098078591303, 59.95231615194906]"
