right_echo_point
0.0014360095,0.007032325,0.0081055826
left_echo_point
0.0070093195,0.0080590714
distance

angle

emit_points
"(7792, 2242)"
echo_points
"(11670, 2146)","(11681, 47)"
echo_points_power
526.5488073133967,91.94486194832358
echo_points_time_r_l
"[0.007032325, 0.0070093195]","[0.0081055826, 0.0080590714]"
echo_points_power_r_l
"[233.1551956263782, 293.39361168701845]","[45.84820163480145, 46.09666031352213]"
