right_echo_point
0.0113578644,0.0116414325,0.0119059961
left_echo_point
0.0113593647,0.0115724159,0.011647434,0.0119285015
distance

angle

emit_points
"(2083, 2967)"
echo_points
"(8359, 3013)","(8495, 3495)","(8234, 5316)"
echo_points_power
1286.1882328904637,96.61389187949256,281.44101651607707
echo_points_time_r_l
"[0.0113578644, 0.0113593647]","[0.0116414325, 0.011647434]","[0.0119059961, 0.0119285015]"
echo_points_power_r_l
"[668.7500109109645, 617.4382219794992]","[50.30096579161244, 46.312926087880115]","[140.76643185083196, 140.67458466524508]"
