right_echo_point
0.0068202741,0.0078570228
left_echo_point
0.0066097234,0.0068257754,0.0078325169
distance

angle

emit_points
"(7900, 2167)"
echo_points
"(11669, 2117)","(11655, 2)"
echo_points_power
999.0622081621669,132.35716407180394
echo_points_time_r_l
"[0.0068202741, 0.0068257754]","[0.0078570228, 0.0078325169]"
echo_points_power_r_l
"[439.39964256545727, 559.6625655967097]","[65.24937086745616, 67.10779320434779]"
