right_echo_point
0.00347767,0.0036926216,0.0118209757
left_echo_point
0.0035181609,0.0037331125,0.0039490839,0.0118329786
distance

angle

emit_points
"(6267, 3692)"
echo_points
"(8199, 3731)","(8318, 3733)","(11953, 472)"
echo_points_power
95.67504471324845,1116.2514036316072,98.55483331434658
echo_points_time_r_l
"[0.00347767, 0.0035181609]","[0.0036926216, 0.0037331125]","[0.0118209757, 0.0118329786]"
echo_points_power_r_l
"[47.59236496957431, 48.08267974367414]","[553.9178786621094, 562.3335249694978]","[48.90373889048571, 49.65109442386087]"
