right_echo_point
0.0095264241,0.0097399754,0.0100590521,0.0170815233
left_echo_point
0.009529925,0.0097444765,0.0100755561,0.0170620549
distance

angle

emit_points
"(2967, 3583)"
echo_points
"(8230, 3521)","(8350, 3610)","(8410, 4728)","(11661, -76)"
echo_points_power
113.51728252569667,1266.0927660297184,398.3031825165241,171.74002439800358
echo_points_time_r_l
"[0.0095264241, 0.009529925]","[0.0097399754, 0.0097444765]","[0.0100590521, 0.0100755561]","[0.0170815233, 0.0170620549]"
echo_points_power_r_l
"[55.716284702215674, 57.800997823481]","[624.9447263171791, 641.1480397125392]","[196.2816309195829, 202.0215515969412]","[86.30586611380015, 85.43415828420345]"
