right_echo_point
0.0080530699,0.0082701221,0.0084296605,0.0085726948,0.0160701666
left_echo_point
0.0082921274,0.0084826732,0.0160666723
distance

angle

emit_points
"(3767, 4025)"
echo_points
"(8338, 3817)","(7474, 6868)","(11655, -49)"
echo_points_power
1093.6468455672434,415.1475881598385,147.63720161744254
echo_points_time_r_l
"[0.0082701221, 0.0082921274]","[0.0084296605, 0.0084826732]","[0.0160701666, 0.0160666723]"
echo_points_power_r_l
"[551.9047403422121, 541.7421052250314]","[223.62752963709073, 191.52005852274777]","[73.77729873513108, 73.85990288231147]"
