right_echo_point
0.002443403,0.0026588545,0.0028748058
left_echo_point
0.0023969135,0.0026123649,0.0028273165
distance

angle

emit_points
"(10358, 1892)"
echo_points
"(11694, 1859)","(11814, 1856)","(11931, 1811)"
echo_points_power
113.52334061809773,1333.2039704930332,113.34614470940667
echo_points_time_r_l
"[0.002443403, 0.0023969135]","[0.0026588545, 0.0026123649]","[0.0028748058, 0.0028273165]"
echo_points_power_r_l
"[56.21477312498958, 57.30856749310816]","[668.8258827528806, 664.3780877401526]","[54.17297951539628, 59.17316519401039]"
