right_echo_point
0.0016980115,0.0017900122,0.0075559509
left_echo_point
0.0017005116,0.0017930123,0.007527444
distance

angle

emit_points
"(7508, 2308)"
echo_points
"(8318, 2783)","(8357, 2815)","(11675, 2293)"
echo_points_power
103.70116836426882,116.91232734126015,269.21756979478323
echo_points_time_r_l
"[0.0016980115, 0.0017005116]","[0.0017900122, 0.0017930123]","[0.0075559509, 0.007527444]"
echo_points_power_r_l
"[53.84409738295281, 49.85707098131602]","[60.389912993989704, 56.522414347270455]","[122.44132269765436, 146.77624709712885]"
