right_echo_point
0.0022239524,0.0024384041,0.0026533557
left_echo_point
0.0021894602,0.0024049117,0.0026218628
distance

angle

emit_points
"(10475, 1967)"
echo_points
"(11691, 2055)","(11808, 2090)","(11920, 2158)"
echo_points_power
115.82176275303436,1374.7194106016213,112.9436982743048
echo_points_time_r_l
"[0.0022239524, 0.0021894602]","[0.0024384041, 0.0024049117]","[0.0026533557, 0.0026218628]"
echo_points_power_r_l
"[57.659957965250115, 58.16180478778425]","[662.0610001503061, 712.6584104513153]","[57.80224044796395, 55.14145782634084]"
