right_echo_point
0.0020844839,0.0081230868,0.009247357
left_echo_point
0.0020909824,0.008111584,0.0092083476
distance

angle

emit_points
"(7200, 2475)"
echo_points
"(8319, 2757)","(11678, 2241)","(11510, -249)"
echo_points_power
134.16797785195672,152.14424083669962,105.74717338196302
echo_points_time_r_l
"[0.0020844839, 0.0020909824]","[0.0081230868, 0.008111584]","[0.009247357, 0.0092083476]"
echo_points_power_r_l
"[70.77151239480092, 63.396465457155806]","[71.89978609540725, 80.24445474129239]","[50.71677523975456, 55.03039814220846]"
