right_echo_point
0.00455723,0.0047722817,0.0049878336,0.012113546
left_echo_point
0.0044972156,0.0045717335,0.0047872853,0.0050028372,0.0050773551,0.0120995427
distance

angle

emit_points
"(5683, 2983)"
echo_points
"(5373, 501)","(8205, 3023)","(8323, 3048)","(8442, 3050)","(11673, 6)"
echo_points_power
125.2927121187764,150.63991256733127,1747.859344277563,150.2677876560392,172.8580972435858
echo_points_time_r_l
"[0.00455723, 0.0044972156]","[0.00455723, 0.0045717335]","[0.0047722817, 0.0047872853]","[0.0049878336, 0.0050028372]","[0.012113546, 0.0120995427]"
echo_points_power_r_l
"[68.7806659226157, 56.512046196160696]","[68.7806659226157, 81.85924664471557]","[794.2049554517729, 953.6543888257901]","[68.74884720553716, 81.51894045050203]","[85.64842404224349, 87.2096732013423]"
