right_echo_point
0.0028228175,0.0101385713
left_echo_point
0.0028248171,0.010108564
distance

angle

emit_points
"(6758, 2692)"
echo_points
"(8314, 2798)","(11704, 81)"
echo_points_power
408.80644231291143,125.31135514633948
echo_points_time_r_l
"[0.0028228175, 0.0028248171]","[0.0101385713, 0.010108564]"
echo_points_power_r_l
"[231.1990167284127, 177.60742558449874]","[60.546330746054984, 64.76502440028449]"
