right_echo_point
0.0076819812,0.0078990329,0.0085601918,0.0147006679
left_echo_point
0.0076924837,0.0079105357,0.0085936999,0.0146906655
distance

angle

emit_points
"(4092, 2867)"
echo_points
"(8339, 2869)","(8459, 2943)","(8430, 4775)","(11744, 151)"
echo_points_power
1085.095325433448,107.64674105229363,126.70699690547605,237.4523514076073
echo_points_time_r_l
"[0.0076819812, 0.0076924837]","[0.0078990329, 0.0079105357]","[0.0085601918, 0.0085936999]","[0.0147006679, 0.0146906655]"
echo_points_power_r_l
"[595.80381043332, 489.29151500012784]","[57.88298748198258, 49.763753570311046]","[62.386872443113305, 64.32012446236274]","[117.32023914619286, 120.13211226141443]"
