right_echo_point
0.0044422024,0.0105061596,0.0113893719,0.0165878255
left_echo_point
0.0044261985,0.0105001582,0.0114043755,0.0165823344
distance

angle

emit_points
"(2558, 2500)"
echo_points
"(4987, 2185)","(8356, 2732)","(8380, 4900)","(11710, 2944)"
echo_points_power
131.19800747209047,140.17184379095042,225.38208453729084,117.50959354577635
echo_points_time_r_l
"[0.0044422024, 0.0044261985]","[0.0105061596, 0.0105001582]","[0.0113893719, 0.0114043755]","[0.0165878255, 0.0165823344]"
echo_points_power_r_l
"[61.72382839701456, 69.4741790750759]","[70.85282807357248, 69.31901571737794]","[115.04165705688, 110.34042748041082]","[47.24091919978967, 70.26867434598668]"
