right_echo_point
0.0037596065,0.0098029906,0.0107182106,0.0159044359
left_echo_point
0.003739611,0.0097954888,0.0107307136,0.01588347
distance

angle

emit_points
"(2942, 2542)"
echo_points
"(4986, 2205)","(8349, 2812)","(8438, 4758)","(11581, 966)"
echo_points_power
110.9987905790504,164.42228544982527,213.50181028696323,110.30597879815704
echo_points_time_r_l
"[0.0037596065, 0.003739611]","[0.0098029906, 0.0097954888]","[0.0107182106, 0.0107307136]","[0.0159044359, 0.01588347]"
echo_points_power_r_l
"[52.778031741199506, 58.220758837850894]","[84.8759809186012, 79.54630453122408]","[107.63370879825699, 105.86810148870624]","[58.892132521102056, 51.41384627705498]"
